24/11/2015;17812.19
25/11/2015;17813.39
26/11/2015;17813.39
27/11/2015;17798.49
30/11/2015;17719.92
01/12/2015;17888.35
02/12/2015;17729.68
03/12/2015;17477.67
04/12/2015;17847.63
07/12/2015;17730.51
08/12/2015;17568.00
09/12/2015;17492.3
10/12/2015;17574.75
11/12/2015;17265.21
14/12/2015;17368.5
15/12/2015;17524.91
16/12/2015;17749.09
17/12/2015;17495.84
18/12/2015;17128.55
21/12/2015;17251.62
22/12/2015;17417.27
23/12/2015;17602.61
24/12/2015;17552.17
